Antony and Cleopatra,Tragedy,7,1.3.12,CLEOPATRA,"Thou teachest like a fool, the way to lose him."
Antony and Cleopatra,Tragedy,8,1.3.13,CHARMIAN,"Tempt him not so too far, I wish, forbear:"
Antony and Cleopatra,Tragedy,8,1.3.14,CHARMIAN,In time we hate that which we often fear.
Antony and Cleopatra,Tragedy,8,1.3.15,CHARMIAN,But here comes Antony.
Antony and Cleopatra,Tragedy,9,1.3.16,CLEOPATRA,I am sick and sullen.
Antony and Cleopatra,Tragedy,10,1.3.17,MARK ANTONY,"I am sorry to give breathing to my purpose,--"
Antony and Cleopatra,Tragedy,11,1.3.18,CLEOPATRA,"Help me away, dear Charmian, I shall fall:"
Antony and Cleopatra,Tragedy,11,1.3.19,CLEOPATRA,"It cannot be thus long, the sides of nature"
Antony and Cleopatra,Tragedy,11,1.3.20,CLEOPATRA,Will not sustain it.
Antony and Cleopatra,Tragedy,12,1.3.21,MARK ANTONY,"Now, my dearest queen,--"
Antony and Cleopatra,Tragedy,13,1.3.22,CLEOPATRA,"Pray you, stand further from me."
Antony and Cleopatra,Tragedy,14,1.3.23,MARK ANTONY,What's the matter?
Antony and Cleopatra,Tragedy,15,1.3.24,CLEOPATRA,"I know, by that same eye, there's some good news."
Antony and Cleopatra,Tragedy,15,1.3.25,CLEOPATRA,What says the married woman? You may go:
Antony and Cleopatra,Tragedy,15,1.3.26,CLEOPATRA,Would she had never given you leave to come!
Antony and Cleopatra,Tragedy,15,1.3.27,CLEOPATRA,Let her not say 'tis I that keep you here:
Antony and Cleopatra,Tragedy,15,1.3.28,CLEOPATRA,"I have no power upon you, hers you are."
Antony and Cleopatra,Tragedy,16,1.3.29,MARK ANTONY,"The gods best know,--"
Antony and Cleopatra,Tragedy,17,1.3.30,CLEOPATRA,"O, never was there queen"
Antony and Cleopatra,Tragedy,17,1.3.31,CLEOPATRA,So mightily betray'd! yet at the first
Antony and Cleopatra,Tragedy,17,1.3.32,CLEOPATRA,I saw the treasons planted.
Antony and Cleopatra,Tragedy,18,1.3.33,MARK ANTONY,"Cleopatra,--"
Antony and Cleopatra,Tragedy,19,1.3.34,CLEOPATRA,"Why should I think you can be mine and true,"
Antony and Cleopatra,Tragedy,19,1.3.35,CLEOPATRA,"Though you in swearing shake the throned gods,"
Antony and Cleopatra,Tragedy,19,1.3.36,CLEOPATRA,"Who have been false to Fulvia? Riotous madness,"
Antony and Cleopatra,Tragedy,19,1.3.37,CLEOPATRA,"To be entangled with those mouth-made vows,"
Antony and Cleopatra,Tragedy,19,1.3.38,CLEOPATRA,Which break themselves in swearing!
Antony and Cleopatra,Tragedy,20,1.3.39,MARK ANTONY,"Most sweet queen,--"
Antony and Cleopatra,Tragedy,21,1.3.40,CLEOPATRA,"Nay, pray you, seek no colour for your going,"
Antony and Cleopatra,Tragedy,21,1.3.41,CLEOPATRA,"But bid farewell, and go: when you sued staying,"
Antony and Cleopatra,Tragedy,21,1.3.42,CLEOPATRA,"Then was the time for words: no going then,"
Antony and Cleopatra,Tragedy,21,1.3.43,CLEOPATRA,"Eternity was in our lips and eyes,"
Antony and Cleopatra,Tragedy,21,1.3.44,CLEOPATRA,"Bliss in our brows' bent, none our parts so poor,"
Antony and Cleopatra,Tragedy,21,1.3.45,CLEOPATRA,"But was a race of heaven: they are so still,"
Antony and Cleopatra,Tragedy,21,1.3.46,CLEOPATRA,"Or thou, the greatest soldier of the world,"
Antony and Cleopatra,Tragedy,21,1.3.47,CLEOPATRA,Art turn'd the greatest liar.
Antony and Cleopatra,Tragedy,22,1.3.48,MARK ANTONY,"How now, lady!"
Antony and Cleopatra,Tragedy,23,1.3.49,CLEOPATRA,"I would I had thy inches, thou shouldst know"
Antony and Cleopatra,Tragedy,23,1.3.50,CLEOPATRA,There were a heart in Egypt.
Antony and Cleopatra,Tragedy,24,1.3.51,MARK ANTONY,"Hear me, queen:"
Antony and Cleopatra,Tragedy,24,1.3.52,MARK ANTONY,The strong necessity of time commands
Antony and Cleopatra,Tragedy,24,1.3.53,MARK ANTONY,"Our services awhile, but my full heart"
Antony and Cleopatra,Tragedy,24,1.3.54,MARK ANTONY,Remains in use with you. Our Italy
Antony and Cleopatra,Tragedy,24,1.3.55,MARK ANTONY,Shines o'er with civil swords: Sextus Pompeius
Antony and Cleopatra,Tragedy,24,1.3.56,MARK ANTONY,Makes his approaches to the port of Rome:
Antony and Cleopatra,Tragedy,24,1.3.57,MARK ANTONY,Equality of two domestic powers
Antony and Cleopatra,Tragedy,24,1.3.58,MARK ANTONY,"Breed scrupulous faction: the hated, grown to strength,"
Antony and Cleopatra,Tragedy,24,1.3.59,MARK ANTONY,"Are newly grown to love: the condemn'd Pompey,"
Antony and Cleopatra,Tragedy,24,1.3.60,MARK ANTONY,"Rich in his father's honour, creeps apace,"
Antony and Cleopatra,Tragedy,24,1.3.61,MARK ANTONY,Into the hearts of such as have not thrived
Antony and Cleopatra,Tragedy,24,1.3.62,MARK ANTONY,"Upon the present state, whose numbers threaten,"
Antony and Cleopatra,Tragedy,24,1.3.63,MARK ANTONY,"And quietness, grown sick of rest, would purge"
Antony and Cleopatra,Tragedy,24,1.3.64,MARK ANTONY,"By any desperate change: my more particular,"
Antony and Cleopatra,Tragedy,24,1.3.65,MARK ANTONY,"And that which most with you should safe my going,"
Antony and Cleopatra,Tragedy,24,1.3.66,MARK ANTONY,Is Fulvia's death.
Antony and Cleopatra,Tragedy,25,1.3.67,CLEOPATRA,"Though age from folly could not give me freedom,"
Antony and Cleopatra,Tragedy,25,1.3.68,CLEOPATRA,It does from childishness: can Fulvia die?
Antony and Cleopatra,Tragedy,26,1.3.69,MARK ANTONY,"She's dead, my queen:"
Antony and Cleopatra,Tragedy,26,1.3.70,MARK ANTONY,"Look here, and at thy sovereign leisure read"
Antony and Cleopatra,Tragedy,26,1.3.71,MARK ANTONY,"The garboils she awaked, at the last, best:"
Antony and Cleopatra,Tragedy,26,1.3.72,MARK ANTONY,See when and where she died.
Antony and Cleopatra,Tragedy,27,1.3.73,CLEOPATRA,O most false love!
Antony and Cleopatra,Tragedy,27,1.3.74,CLEOPATRA,Where be the sacred vials thou shouldst fill
Antony and Cleopatra,Tragedy,27,1.3.75,CLEOPATRA,"With sorrowful water? Now I see, I see,"
Antony and Cleopatra,Tragedy,27,1.3.76,CLEOPATRA,"In Fulvia's death, how mine received shall be."
Antony and Cleopatra,Tragedy,28,1.3.77,MARK ANTONY,"Quarrel no more, but be prepared to know"
Antony and Cleopatra,Tragedy,28,1.3.78,MARK ANTONY,"The purposes I bear, which are, or cease,"
Antony and Cleopatra,Tragedy,28,1.3.79,MARK ANTONY,As you shall give the advice. By the fire
Antony and Cleopatra,Tragedy,28,1.3.80,MARK ANTONY,"That quickens Nilus' slime, I go from hence"
Antony and Cleopatra,Tragedy,28,1.3.81,MARK ANTONY,"Thy soldier, servant, making peace or war"
Antony and Cleopatra,Tragedy,28,1.3.82,MARK ANTONY,As thou affect'st.
Antony and Cleopatra,Tragedy,29,1.3.83,CLEOPATRA,"Cut my lace, Charmian, come,"
Antony and Cleopatra,Tragedy,29,1.3.84,CLEOPATRA,"But let it be: I am quickly ill, and well,"
Antony and Cleopatra,Tragedy,29,1.3.85,CLEOPATRA,So Antony loves.
Antony and Cleopatra,Tragedy,30,1.3.86,MARK ANTONY,"My precious queen, forbear,"
Antony and Cleopatra,Tragedy,30,1.3.87,MARK ANTONY,"And give true evidence to his love, which stands"
Antony and Cleopatra,Tragedy,30,1.3.88,MARK ANTONY,An honourable trial.
Antony and Cleopatra,Tragedy,31,1.3.89,CLEOPATRA,So Fulvia told me.
Antony and Cleopatra,Tragedy,31,1.3.90,CLEOPATRA,"I prithee, turn aside and weep for her,"
Antony and Cleopatra,Tragedy,31,1.3.91,CLEOPATRA,"Then bid adieu to me, and say the tears"
Antony and Cleopatra,Tragedy,31,1.3.92,CLEOPATRA,"Belong to Egypt: good now, play one scene"
Antony and Cleopatra,Tragedy,31,1.3.93,CLEOPATRA,"Of excellent dissembling, and let it look"
Antony and Cleopatra,Tragedy,31,1.3.94,CLEOPATRA,Life perfect honour.
Antony and Cleopatra,Tragedy,32,1.3.95,MARK ANTONY,You'll heat my blood: no more.
Antony and Cleopatra,Tragedy,33,1.3.96,CLEOPATRA,"You can do better yet, but this is meetly."
Antony and Cleopatra,Tragedy,34,1.3.97,MARK ANTONY,"Now, by my sword,--"
Antony and Cleopatra,Tragedy,35,1.3.98,CLEOPATRA,"And target. Still he mends,"
Antony and Cleopatra,Tragedy,35,1.3.99,CLEOPATRA,"But this is not the best. Look, prithee, Charmian,"
Antony and Cleopatra,Tragedy,35,1.3.100,CLEOPATRA,How this Herculean Roman does become
Antony and Cleopatra,Tragedy,35,1.3.101,CLEOPATRA,The carriage of his chafe.
Antony and Cleopatra,Tragedy,36,1.3.102,MARK ANTONY,"I'll leave you, lady."
Antony and Cleopatra,Tragedy,37,1.3.103,CLEOPATRA,"Courteous lord, one word."
Antony and Cleopatra,Tragedy,37,1.3.104,CLEOPATRA,"Sir, you and I must part, but that's not it:"
Antony and Cleopatra,Tragedy,37,1.3.105,CLEOPATRA,"Sir, you and I have loved, but there's not it,"
Antony and Cleopatra,Tragedy,37,1.3.106,CLEOPATRA,"That you know well: something it is I would,"
Antony and Cleopatra,Tragedy,37,1.3.107,CLEOPATRA,"O, my oblivion is a very Antony,"
Antony and Cleopatra,Tragedy,37,1.3.108,CLEOPATRA,And I am all forgotten.
Antony and Cleopatra,Tragedy,38,1.3.109,MARK ANTONY,But that your royalty
Antony and Cleopatra,Tragedy,38,1.3.110,MARK ANTONY,"Holds idleness your subject, I should take you"
Antony and Cleopatra,Tragedy,38,1.3.111,MARK ANTONY,For idleness itself.
Antony and Cleopatra,Tragedy,39,1.3.112,CLEOPATRA,'Tis sweating labour
Antony and Cleopatra,Tragedy,39,1.3.113,CLEOPATRA,To bear such idleness so near the heart
Antony and Cleopatra,Tragedy,39,1.3.114,CLEOPATRA,"As Cleopatra this. But, sir, forgive me,"
Antony and Cleopatra,Tragedy,39,1.3.115,CLEOPATRA,"Since my becomings kill me, when they do not"
Antony and Cleopatra,Tragedy,39,1.3.116,CLEOPATRA,"Eye well to you: your honour calls you hence,"
Antony and Cleopatra,Tragedy,39,1.3.117,CLEOPATRA,Therefore be deaf to my unpitied folly.
Antony and Cleopatra,Tragedy,39,1.3.118,CLEOPATRA,And all the gods go with you! upon your sword
Antony and Cleopatra,Tragedy,39,1.3.119,CLEOPATRA,Sit laurel victory! and smooth success
Antony and Cleopatra,Tragedy,39,1.3.120,CLEOPATRA,Be strew'd before your feet!
Antony and Cleopatra,Tragedy,40,1.3.121,MARK ANTONY,"Let us go. Come,"
Antony and Cleopatra,Tragedy,40,1.3.122,MARK ANTONY,"Our separation so abides, and flies,"
Antony and Cleopatra,Tragedy,40,1.3.123,MARK ANTONY,"That thou, residing here, go'st yet with me,"
Antony and Cleopatra,Tragedy,40,1.3.124,MARK ANTONY,"And I, hence fleeting, here remain with thee. Away!"
Antony and Cleopatra,Tragedy,1,1.4.1,OCTAVIUS CAESAR,"You may see, Lepidus, and henceforth know,"
Antony and Cleopatra,Tragedy,1,1.4.2,OCTAVIUS CAESAR,It is not Caesar's natural vice to hate
Antony and Cleopatra,Tragedy,1,1.4.3,OCTAVIUS CAESAR,Our great competitor: from Alexandria
Antony and Cleopatra,Tragedy,1,1.4.4,OCTAVIUS CAESAR,"This is the news: he fishes, drinks, and wastes"
Antony and Cleopatra,Tragedy,1,1.4.5,OCTAVIUS CAESAR,"The lamps of night in revel, is not more man-like"
Antony and Cleopatra,Tragedy,1,1.4.6,OCTAVIUS CAESAR,"Than Cleopatra, nor the queen of Ptolemy"
Antony and Cleopatra,Tragedy,1,1.4.7,OCTAVIUS CAESAR,"More womanly than he, hardly gave audience, or"
Antony and Cleopatra,Tragedy,1,1.4.8,OCTAVIUS CAESAR,Vouchsafed to think he had partners: you shall find there
Antony and Cleopatra,Tragedy,1,1.4.9,OCTAVIUS CAESAR,A man who is the abstract of all faults
Antony and Cleopatra,Tragedy,1,1.4.10,OCTAVIUS CAESAR,That all men follow.
Antony and Cleopatra,Tragedy,2,1.4.11,LEPIDUS,I must not think there are
Antony and Cleopatra,Tragedy,2,1.4.12,LEPIDUS,Evils enow to darken all his goodness:
Antony and Cleopatra,Tragedy,2,1.4.13,LEPIDUS,"His faults in him seem as the spots of heaven,"
Antony and Cleopatra,Tragedy,2,1.4.14,LEPIDUS,"More fiery by night's blackness, hereditary,"
Antony and Cleopatra,Tragedy,2,1.4.15,LEPIDUS,"Rather than purchased, what he cannot change,"
Antony and Cleopatra,Tragedy,2,1.4.16,LEPIDUS,Than what he chooses.
Antony and Cleopatra,Tragedy,3,1.4.17,OCTAVIUS CAESAR,"You are too indulgent. Let us grant, it is not"
Antony and Cleopatra,Tragedy,3,1.4.18,OCTAVIUS CAESAR,"Amiss to tumble on the bed of Ptolemy,"
Antony and Cleopatra,Tragedy,3,1.4.19,OCTAVIUS CAESAR,"To give a kingdom for a mirth, to sit"
Antony and Cleopatra,Tragedy,3,1.4.20,OCTAVIUS CAESAR,"And keep the turn of tippling with a slave,"
Antony and Cleopatra,Tragedy,3,1.4.21,OCTAVIUS CAESAR,"To reel the streets at noon, and stand the buffet"
Antony and Cleopatra,Tragedy,3,1.4.22,OCTAVIUS CAESAR,With knaves that smell of sweat: say this
Antony and Cleopatra,Tragedy,3,1.4.23,OCTAVIUS CAESAR,"becomes him,--"
Antony and Cleopatra,Tragedy,3,1.4.24,OCTAVIUS CAESAR,As his composure must be rare indeed
Antony and Cleopatra,Tragedy,3,1.4.25,OCTAVIUS CAESAR,"Whom these things cannot blemish,--yet must Antony"
Antony and Cleopatra,Tragedy,3,1.4.26,OCTAVIUS CAESAR,"No way excuse his soils, when we do bear"
Antony and Cleopatra,Tragedy,3,1.4.27,OCTAVIUS CAESAR,So great weight in his lightness. If he fill'd
Antony and Cleopatra,Tragedy,3,1.4.28,OCTAVIUS CAESAR,"His vacancy with his voluptuousness,"
Antony and Cleopatra,Tragedy,3,1.4.29,OCTAVIUS CAESAR,"Full surfeits, and the dryness of his bones,"
Antony and Cleopatra,Tragedy,3,1.4.30,OCTAVIUS CAESAR,"Call on him for't: but to confound such time,"
Antony and Cleopatra,Tragedy,3,1.4.31,OCTAVIUS CAESAR,"That drums him from his sport, and speaks as loud"
Antony and Cleopatra,Tragedy,3,1.4.32,OCTAVIUS CAESAR,"As his own state and ours,--'tis to be chid"
Antony and Cleopatra,Tragedy,3,1.4.33,OCTAVIUS CAESAR,"As we rate boys, who, being mature in knowledge,"
Antony and Cleopatra,Tragedy,3,1.4.34,OCTAVIUS CAESAR,"Pawn their experience to their present pleasure,"
Antony and Cleopatra,Tragedy,3,1.4.35,OCTAVIUS CAESAR,And so rebel to judgment.
Antony and Cleopatra,Tragedy,4,1.4.36,LEPIDUS,Here's more news.
Antony and Cleopatra,Tragedy,5,1.4.37,Messenger,"Thy biddings have been done, and every hour,"
Antony and Cleopatra,Tragedy,5,1.4.38,Messenger,"Most noble Caesar, shalt thou have report"
Antony and Cleopatra,Tragedy,5,1.4.39,Messenger,"How 'tis abroad. Pompey is strong at sea,"
Antony and Cleopatra,Tragedy,5,1.4.40,Messenger,And it appears he is beloved of those
Antony and Cleopatra,Tragedy,5,1.4.41,Messenger,That only have fear'd Caesar: to the ports
Antony and Cleopatra,Tragedy,5,1.4.42,Messenger,"The discontents repair, and men's reports"
Antony and Cleopatra,Tragedy,5,1.4.43,Messenger,Give him much wrong'd.
Antony and Cleopatra,Tragedy,6,1.4.44,OCTAVIUS CAESAR,I should have known no less.
Antony and Cleopatra,Tragedy,6,1.4.45,OCTAVIUS CAESAR,"It hath been taught us from the primal state,"
Antony and Cleopatra,Tragedy,6,1.4.46,OCTAVIUS CAESAR,"That he which is was wish'd until he were,"
Antony and Cleopatra,Tragedy,6,1.4.47,OCTAVIUS CAESAR,"And the ebb'd man, ne'er loved till ne'er worth love,"
Antony and Cleopatra,Tragedy,6,1.4.48,OCTAVIUS CAESAR,"Comes dear'd by being lack'd. This common body,"
Antony and Cleopatra,Tragedy,6,1.4.49,OCTAVIUS CAESAR,"Like to a vagabond flag upon the stream,"
Antony and Cleopatra,Tragedy,6,1.4.50,OCTAVIUS CAESAR,"Goes to and back, lackeying the varying tide,"
Antony and Cleopatra,Tragedy,6,1.4.51,OCTAVIUS CAESAR,To rot itself with motion.
Antony and Cleopatra,Tragedy,7,1.4.52,Messenger,"Caesar, I bring thee word,"
Antony and Cleopatra,Tragedy,7,1.4.53,Messenger,"Menecrates and Menas, famous pirates,"
Antony and Cleopatra,Tragedy,7,1.4.54,Messenger,"Make the sea serve them, which they ear and wound"
Antony and Cleopatra,Tragedy,7,1.4.55,Messenger,With keels of every kind: many hot inroads
Antony and Cleopatra,Tragedy,7,1.4.56,Messenger,"They make in Italy, the borders maritime"
Antony and Cleopatra,Tragedy,7,1.4.57,Messenger,"Lack blood to think on't, and flush youth revolt:"
Antony and Cleopatra,Tragedy,7,1.4.58,Messenger,"No vessel can peep forth, but 'tis as soon"
Antony and Cleopatra,Tragedy,7,1.4.59,Messenger,"Taken as seen, for Pompey's name strikes more"
Antony and Cleopatra,Tragedy,7,1.4.60,Messenger,Than could his war resisted.
Antony and Cleopatra,Tragedy,8,1.4.61,OCTAVIUS CAESAR,"Antony,"
Antony and Cleopatra,Tragedy,8,1.4.62,OCTAVIUS CAESAR,Leave thy lascivious wassails. When thou once
Antony and Cleopatra,Tragedy,8,1.4.63,OCTAVIUS CAESAR,"Wast beaten from Modena, where thou slew'st"
Antony and Cleopatra,Tragedy,8,1.4.64,OCTAVIUS CAESAR,"Hirtius and Pansa, consuls, at thy heel"
Antony and Cleopatra,Tragedy,8,1.4.65,OCTAVIUS CAESAR,"Did famine follow, whom thou fought'st against,"
Antony and Cleopatra,Tragedy,8,1.4.66,OCTAVIUS CAESAR,"Though daintily brought up, with patience more"
Antony and Cleopatra,Tragedy,8,1.4.67,OCTAVIUS CAESAR,Than savages could suffer: thou didst drink
Antony and Cleopatra,Tragedy,8,1.4.68,OCTAVIUS CAESAR,"The stale of horses, and the gilded puddle"
Antony and Cleopatra,Tragedy,8,1.4.69,OCTAVIUS CAESAR,Which beasts would cough at: thy palate then did deign
Antony and Cleopatra,Tragedy,8,1.4.70,OCTAVIUS CAESAR,"The roughest berry on the rudest hedge,"
Antony and Cleopatra,Tragedy,8,1.4.71,OCTAVIUS CAESAR,"Yea, like the stag, when snow the pasture sheets,"
Antony and Cleopatra,Tragedy,8,1.4.72,OCTAVIUS CAESAR,"The barks of trees thou browsed'st, on the Alps"
Antony and Cleopatra,Tragedy,8,1.4.73,OCTAVIUS CAESAR,"It is reported thou didst eat strange flesh,"
Antony and Cleopatra,Tragedy,8,1.4.74,OCTAVIUS CAESAR,Which some did die to look on: and all this--
Antony and Cleopatra,Tragedy,8,1.4.75,OCTAVIUS CAESAR,It wounds thine honour that I speak it now--
Antony and Cleopatra,Tragedy,8,1.4.76,OCTAVIUS CAESAR,"Was borne so like a soldier, that thy cheek"
Antony and Cleopatra,Tragedy,8,1.4.77,OCTAVIUS CAESAR,So much as lank'd not.
Antony and Cleopatra,Tragedy,9,1.4.78,LEPIDUS,'Tis pity of him.
Antony and Cleopatra,Tragedy,10,1.4.79,OCTAVIUS CAESAR,Let his shames quickly
Antony and Cleopatra,Tragedy,10,1.4.80,OCTAVIUS CAESAR,Drive him to Rome: 'tis time we twain
Antony and Cleopatra,Tragedy,10,1.4.81,OCTAVIUS CAESAR,"Did show ourselves i' the field, and to that end"
Antony and Cleopatra,Tragedy,10,1.4.82,OCTAVIUS CAESAR,Assemble we immediate council: Pompey
Antony and Cleopatra,Tragedy,10,1.4.83,OCTAVIUS CAESAR,Thrives in our idleness.
Antony and Cleopatra,Tragedy,11,1.4.84,LEPIDUS,"To-morrow, Caesar,"
Antony and Cleopatra,Tragedy,11,1.4.85,LEPIDUS,I shall be furnish'd to inform you rightly
Antony and Cleopatra,Tragedy,11,1.4.86,LEPIDUS,Both what by sea and land I can be able
Antony and Cleopatra,Tragedy,11,1.4.87,LEPIDUS,To front this present time.
Antony and Cleopatra,Tragedy,12,1.4.88,OCTAVIUS CAESAR,"Till which encounter,"
Antony and Cleopatra,Tragedy,12,1.4.89,OCTAVIUS CAESAR,It is my business too. Farewell.
Antony and Cleopatra,Tragedy,13,1.4.90,LEPIDUS,"Farewell, my lord: what you shall know meantime"
Antony and Cleopatra,Tragedy,13,1.4.91,LEPIDUS,"Of stirs abroad, I shall beseech you, sir,"
Antony and Cleopatra,Tragedy,13,1.4.92,LEPIDUS,To let me be partaker.
Antony and Cleopatra,Tragedy,14,1.4.93,OCTAVIUS CAESAR,"Doubt not, sir,"
Antony and Cleopatra,Tragedy,14,1.4.94,OCTAVIUS CAESAR,I knew it for my bond.
Antony and Cleopatra,Tragedy,1,1.5.1,CLEOPATRA,Charmian!
Antony and Cleopatra,Tragedy,2,1.5.2,CHARMIAN,Madam?
Antony and Cleopatra,Tragedy,3,1.5.3,CLEOPATRA,"Ha, ha!"
Antony and Cleopatra,Tragedy,3,1.5.4,CLEOPATRA,Give me to drink mandragora.
Antony and Cleopatra,Tragedy,4,1.5.5,CHARMIAN,"Why, madam?"
Antony and Cleopatra,Tragedy,5,1.5.6,CLEOPATRA,That I might sleep out this great gap of time
Antony and Cleopatra,Tragedy,5,1.5.7,CLEOPATRA,My Antony is away.
Antony and Cleopatra,Tragedy,6,1.5.8,CHARMIAN,You think of him too much.
Antony and Cleopatra,Tragedy,7,1.5.9,CLEOPATRA,"O, 'tis treason!"
Antony and Cleopatra,Tragedy,8,1.5.10,CHARMIAN,"Madam, I trust, not so."
Antony and Cleopatra,Tragedy,9,1.5.11,CLEOPATRA,"Thou, eunuch Mardian!"
Antony and Cleopatra,Tragedy,10,1.5.12,MARDIAN,What's your highness' pleasure?
Antony and Cleopatra,Tragedy,11,1.5.13,CLEOPATRA,"Not now to hear thee sing, I take no pleasure"
